TARGET_FLAG,AGE,HOME_VAL,OLDCLAIM,CAR_AGE,Doctor,Home Maker,Lawyer,Manager,Professional,Student,Panel Truck,Sports Car,Van,PCA_FACTOR
0.0,48.0,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6203372242437435
0.0,40.0,12.013894673472846,10.504683904348164,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2967989028636826
0.0,45.0,1.0,1.0,8.32832309502026,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,13.619919938706584
0.0,50.0,12.08358857731514,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11862891377373962
0.0,46.0,12.928018630868875,1.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.930655497600997
0.0,29.0,8.869825013303434,8.76389700713946,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.7728661995838988
0.0,46.0,12.440361852615947,10.320321127381453,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.1569397927684095
0.0,42.0,12.519561343975253,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.031885305368224
0.0,46.0,12.228254792463822,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7117913032116359
0.0,34.0,11.823632907276759,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3949996409730858
0.0,58.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.2654258075074125
0.0,38.0,11.98452781557966,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.613524977295227
0.0,44.0,11.60711683732466,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1688593859408463
0.0,49.0,12.368038422067055,1.0,8.32832309502026,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.8150203059397558
1.0,42.0,1.0,10.311914935439408,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38800712120921066
0.0,39.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.619919938706584
0.0,46.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.190944506118025
0.0,50.0,11.711530391837284,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.227040539254547
0.0,32.0,1.0,8.941676305360163,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.619919938706584
0.0,43.0,1.0,8.416267272826277,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.619919938706584
0.0,48.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.9989403021108458
1.0,54.0,12.0510257308711,10.64344675154854,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.35594165333033
0.0,49.0,12.527152017543905,1.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3535861542592267
0.0,46.0,1.0,1.0,8.32832309502026,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,13.619919938706584
1.0,41.0,1.0,10.579361404425617,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17885920520222223
0.0,50.0,11.670253947373018,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.8453410403073014
1.0,43.0,1.0,1.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.9050190742011637
0.0,44.0,12.383930086302064,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.035743154489204
0.0,51.0,12.71860581061735,8.188966863648876,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0975507290449977
1.0,57.0,1.0,8.811652248147043,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.03935695105677
0.0,49.0,12.728606460148322,1.0,8.32832309502026,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.40621026401440197
0.0,42.0,11.724498333369631,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.093576019161548
0.0,50.0,12.201602670058724,1.0,8.32832309502026,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.4958260053078174
1.0,39.0,12.28789684233229,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.775046892436575
0.0,53.0,1.0,1.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5813760365435314
1.0,42.0,11.977545880687074,8.522976436171964,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.4492362001498529
0.0,47.0,12.31374698223827,8.148156439921625,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.3738428656417403
0.0,63.0,12.405513494131515,8.214465160759186,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.6916334271832922
0.0,45.0,8.869825013303434,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5070948300900444
1.0,45.0,1.0,8.573195381531523,8.32832309502026,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,13.619919938706584
0.0,48.0,1.0,8.397508348470257,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.25371638537390917
0.0,46.0,12.598982599844305,1.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5676902846908404
1.0,41.0,11.921738296527215,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.436125307763924
0.0,46.0,12.508892068010864,8.913011922472597,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.9159641156454261
0.0,49.0,12.082536844403565,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.6995960131429246
0.0,51.0,12.629249962236907,1.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.847368487587283
0.0,47.0,12.920871233534687,1.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5465816126746951
0.0,35.0,12.67479420327335,1.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5405927313861829
0.0,34.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.2259690598804704
0.0,45.0,12.465721688656693,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9702923855442559
1.0,60.0,12.938589566599813,1.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.837916656397878
0.0,48.0,12.512965258264506,1.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8360922070114185
1.0,35.0,1.0,1.0,8.32832309502026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.251938176287
0.0,52.0,12.747969519444544,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3976619559233654
0.0,45.0,11.925081472338475,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5582818301023602
0.0,33.0,12.128997197849865,8.450198322591959,8.32832309502026,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.44375506301864
0.0,49.0,11.777847992751365,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.034358890295074
0.0,56.0,13.019958489572135,7.981049759665956,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2676658749642218
0.0,50.0,8.869825013303434,1.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6936617496627592
0.0,53.0,12.952905132334873,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.2973371303106074
0.0,34.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0769361379025109
0.0,41.0,8.869825013303434,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,13.619919938706584
0.0,52.0,13.012008186876688,8.140898460607852,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.044498627163968
0.0,36.0,11.700524736759546,8.881002624255569,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.207743539447262
1.0,60.0,11.742520162819824,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8713505048388304
0.0,60.0,11.93859181372817,8.142354276849835,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2226412928741968
1.0,30.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.619919938706584
0.0,43.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.9281819305746455
1.0,50.0,1.0,8.242756345714477,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7083344797183857
1.0,37.0,12.559728536711955,10.219720638027066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.855600572652666
0.0,61.0,12.874778556910346,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.4927710870429818
0.0,43.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-6.487698050778205
0.0,33.0,1.0,10.106918072540317,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.653194826332109
1.0,52.0,1.0,7.381501894506707,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.884764702854598
0.0,41.0,12.158194565285712,9.049936850483158,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6639995858521563
1.0,41.0,12.266589026194627,10.529532929555335,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9465046698375059
0.0,24.0,11.904758071347096,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.7019556195527008
0.0,40.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6912810676682783
1.0,37.0,1.0,1.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.0763304135790253
0.0,42.0,11.702189533330758,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0489978616213635
0.0,48.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3641906780499267
0.0,39.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.619919938706584
0.0,61.0,1.0,8.639410824140487,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.107570950438152
0.0,48.0,12.988463917051188,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.3308605429064118
0.0,39.0,12.259120399952247,9.106201332235036,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7377166812232332
1.0,51.0,13.077363919421195,1.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-4.0468815897472545
1.0,36.0,12.308611183150836,8.15708378502887,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4089947519625089
1.0,59.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43185479690347306
0.0,49.0,12.617195054226935,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3969467040387649
0.0,39.0,1.0,10.131817630537636,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5716763037522141
1.0,53.0,12.045657384123206,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1530073149520484
0.0,48.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6020020254315368
1.0,36.0,1.0,8.535622326884607,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.619919938706584
1.0,46.0,12.276456549083266,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9779455776474328
0.0,29.0,11.544491959186649,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.619919938706584
0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.619919938706584
1.0,26.0,10.838874780101273,7.8713112033234065,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.619919938706584
0.0,55.0,1.0,8.954673628956414,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.7505959398757005
0.0,44.0,11.812563281831125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.974512821196242
0.0,36.0,11.191355633851089,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6700435867211283
0.0,54.0,8.869825013303434,8.556990661290302,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1629775209771562
0.0,41.0,12.76535694995958,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.747776069920191
0.0,45.0,12.466982005984066,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.7785335069093717
0.0,51.0,12.157890296603625,9.194718991073225,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-2.7527277152860554
0.0,43.0,10.824228368083894,9.528939547062683,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3668099163434135
0.0,44.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.619919938706584
0.0,28.0,12.479361632694314,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8863636962301498
0.0,61.0,12.335178007716804,1.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9263649964430138
0.0,41.0,12.64661206181066,7.2591161280971015,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.2582429672392792
0.0,42.0,12.318436579900323,8.584103896698862,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.98998464504361
1.0,39.0,11.013995473450622,8.844624683385303,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.749477240866551
1.0,43.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0767319098486334
0.0,34.0,12.297050728063855,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.432337417013885
0.0,41.0,12.628237532860751,8.144098463338523,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7545547700042983
0.0,53.0,12.134313451298251,1.0,8.32832309502026,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.548547593295312
0.0,32.0,11.425110128528152,8.391403185357937,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04781463760895216
0.0,51.0,12.52868861160927,7.8804263442924,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1265622647514204
0.0,54.0,1.0,10.777684648363223,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.4595064790783743
0.0,46.0,11.884944090256965,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0401241987533254
0.0,44.0,1.0,6.92951677076365,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5389280027227651
0.0,48.0,12.014488321457033,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.977165412034698
0.0,52.0,12.675623047083757,1.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.32563097995957957
1.0,34.0,11.997257204830296,7.260522598089852,8.32832309502026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.500521901797429
0.0,53.0,1.0,1.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.619919938706584
0.0,39.0,8.869825013303434,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.619919938706584
1.0,35.0,1.0,10.628690415536203,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.7947468520193106
1.0,43.0,12.084622268390069,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.37968634686518976
0.0,50.0,8.869825013303434,7.213768308118643,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.1748842567395075
0.0,38.0,11.92378930698684,1.0,8.32832309502026,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6686962653041797
0.0,39.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3355417892242207
0.0,46.0,8.869825013303434,1.0,8.32832309502026,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1617430088238923
0.0,43.0,12.495573063788738,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.2000908184933068
0.0,47.0,11.69281072306383,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1617430088238923
0.0,52.0,12.207836089748044,6.990256500493881,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.150739036242098
1.0,53.0,1.0,9.19532825185568,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.1398053440747049
0.0,39.0,8.869825013303434,8.27563105457801,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.7788213689156476
0.0,50.0,1.0,8.005033344637111,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.43431515029393
0.0,51.0,12.505239761649824,1.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.710187138744078
1.0,54.0,11.622281985953402,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.619919938706584
0.0,39.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.6895299544260923
1.0,36.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6209181260139723
1.0,54.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3849368745363868
0.0,41.0,12.254276923816269,1.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.8595535053455916
0.0,42.0,12.395828995626445,7.437206366871292,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2980334150169464
0.0,42.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.538624082201038
0.0,39.0,12.176262711757744,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8315642528889684
1.0,57.0,12.63899078041964,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5252883617258035
1.0,47.0,11.473217433096464,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.952098335623057
0.0,51.0,10.943569899013834,8.73020559553099,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.619919938706584
0.0,42.0,12.722992660709352,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4811127823090816
0.0,49.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0030317917051246
0.0,49.0,11.964714205795056,1.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0036339007819945
0.0,32.0,12.694085014605903,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.154193261531911
1.0,47.0,11.915600016427765,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2967989028636826
0.0,37.0,12.289590845140294,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7959310992609064
0.0,51.0,12.06738512575628,1.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-3.1437872276099625
0.0,35.0,12.357999425753395,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0425552586077376
0.0,53.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.868911725776675
0.0,39.0,1.0,8.454679286026995,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.3425467057163717e-14
0.0,52.0,1.0,1.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.893284561101395
1.0,36.0,12.260906415032533,8.747510946478446,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8086519421166305
1.0,39.0,12.270168881374026,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8949669479275122
1.0,52.0,1.0,8.481358738407021,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.664621368919027
0.0,53.0,1.0,8.387084506069218,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.06797456671927887
0.0,37.0,1.0,9.130972436592609,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.619919938706584
1.0,57.0,8.869825013303434,8.24143968982973,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.51237970555434
1.0,39.0,12.377253204575045,1.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.873846401318728
0.0,35.0,1.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5062544646349254
1.0,51.0,12.890572545897568,1.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-2.228456858318985
0.0,44.0,12.39765948010016,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.446036130278456
0.0,34.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.619919938706584
1.0,51.0,12.352879280901599,10.406956179848551,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-4.351832062565236
0.0,34.0,1.0,10.887006933905733,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6450024619099585
0.0,43.0,1.0,8.57602797713713,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.2928095052525418
1.0,41.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.334954773472316
0.0,42.0,8.869825013303434,10.595959505181003,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.1399952267633089
0.0,38.0,11.80681075760665,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0905835124078895
0.0,34.0,12.693173038640966,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1323345137588947
0.0,49.0,12.357870559773836,8.061486866871327,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.1629775209771562
1.0,26.0,1.0,10.129865866360268,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5837168288735062
1.0,42.0,1.0,8.389359819906353,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.542552864232916
0.0,44.0,12.107251810581046,1.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.957650429600397
0.0,55.0,12.992345804079607,8.4069317971587,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.0448927400418695
0.0,30.0,12.068831523216668,8.57130251706327,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4402370994539022
0.0,36.0,12.139227466100682,8.400209835930418,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3700239865021
0.0,49.0,11.819188830958359,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3003449433430676
0.0,50.0,12.662119961930753,1.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.8307504675648488
0.0,58.0,12.522097975923533,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.574127423843826
0.0,56.0,11.7543017845455,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.039379470979461
0.0,37.0,11.83099366723661,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.517550745823308
1.0,41.0,1.0,7.267525427828172,8.32832309502026,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.619919938706584
0.0,45.0,12.109534211730642,1.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.6234655008096093
0.0,53.0,12.192110628614115,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.2940581868722925
0.0,51.0,12.297406749392382,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7284566884251695
0.0,33.0,1.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.619919938706584
0.0,43.0,1.0,1.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0101231094982093
0.0,47.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.0262300699361173
0.0,43.0,12.534249859091453,1.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-3.7302677297825815
1.0,38.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.619919938706584
